year,sex,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,category_id
2005,male,86,398935,21.56,"14,698,001,400",2733,Generation X,27
2005,male,103,546352,18.85,"14,698,001,400",2733,Millenials,27
2005,male,47,276600,16.99,"14,698,001,400",2733,Silent,27
2005,male,88,530976,16.57,"14,698,001,400",2733,Boomers,27
2005,male,9,57396,15.68,"14,698,001,400",2733,Silent,27
2005,female,65,576188,11.28,"14,698,001,400",2733,Millenials,27
2005,female,4,76442,5.23,"14,698,001,400",2733,Silent,27
2005,female,22,475096,4.63,"14,698,001,400",2733,Generation X,27
2005,female,12,662917,1.81,"14,698,001,400",2733,Boomers,27
2005,female,12,709756,1.69,"14,698,001,400",2733,Millenials,27
2005,female,3,332256,0.9,"14,698,001,400",2733,Silent,27
2005,male,4,735965,0.54,"14,698,001,400",2733,Millenials,27
2010,male,93,400088,23.24,"18,447,922,400",3318,Generation X,27
2010,male,45,294119,15.3,"18,447,922,400",3318,Silent,27
2010,male,11,73884,14.89,"18,447,922,400",3318,Silent,27
2010,male,81,596366,13.58,"18,447,922,400",3318,Millenials,27
2010,male,73,560083,13.03,"18,447,922,400",3318,Generation X,27
2010,female,44,621228,7.08,"18,447,922,400",3318,Millenials,27
2010,female,19,486153,3.91,"18,447,922,400",3318,Generation X,27
2010,female,20,715456,2.8,"18,447,922,400",3318,Generation X,27
2010,female,2,96291,2.08,"18,447,922,400",3318,Silent,27
2010,female,7,658707,1.06,"18,447,922,400",3318,Generation Z,27
2010,female,3,372845,0.8,"18,447,922,400",3318,Silent,27
2010,male,1,685233,0.15,"18,447,922,400",3318,Generation Z,27
2011,male,100,402814,24.83,"20,283,783,700",3631,Millenials,27
2011,male,15,77576,19.34,"20,283,783,700",3631,Silent,27
2011,male,116,607120,19.11,"20,283,783,700",3631,Millenials,27
2011,male,85,565884,15.02,"20,283,783,700",3631,Generation X,27
2011,male,39,297029,13.13,"20,283,783,700",3631,Boomers,27
2011,female,52,630434,8.25,"20,283,783,700",3631,Millenials,27
2011,female,26,488848,5.32,"20,283,783,700",3631,Millenials,27
2011,female,22,725601,3.03,"20,283,783,700",3631,Generation X,27
2011,female,3,100865,2.97,"20,283,783,700",3631,Silent,27
2011,female,12,642054,1.87,"20,283,783,700",3631,Generation Z,27
2011,male,12,666916,1.8,"20,283,783,700",3631,Generation Z,27
2011,female,3,380644,0.79,"20,283,783,700",3631,Boomers,27
2012,male,109,406026,26.85,"21,386,153,000",3806,Millenials,27
2012,male,62,300461,20.63,"21,386,153,000",3806,Boomers,27
2012,male,16,81225,19.7,"21,386,153,000",3806,Silent,27
2012,male,98,572655,17.11,"21,386,153,000",3806,Generation X,27
2012,male,100,618195,16.18,"21,386,153,000",3806,Millenials,27
2012,female,56,639803,8.75,"21,386,153,000",3806,Millenials,27
2012,female,26,492068,5.28,"21,386,153,000",3806,Millenials,27
2012,female,19,736698,2.58,"21,386,153,000",3806,Generation X,27
2012,female,2,105481,1.9,"21,386,153,000",3806,Silent,27
2012,male,11,650570,1.69,"21,386,153,000",3806,Generation Z,27
2012,female,9,626538,1.44,"21,386,153,000",3806,Generation Z,27
2012,female,4,389103,1.03,"21,386,153,000",3806,Boomers,27
2013,male,95,409974,23.17,"21,977,401,900",3885,Millenials,27
2013,male,129,579811,22.25,"21,977,401,900",3885,Generation X,27
2013,male,18,84746,21.24,"21,977,401,900",3885,Silent,27
2013,male,59,304397,19.38,"21,977,401,900",3885,Boomers,27
2013,male,79,628312,12.57,"21,977,401,900",3885,Millenials,27
2013,female,43,648028,6.64,"21,977,401,900",3885,Millenials,27
2013,female,22,496109,4.43,"21,977,401,900",3885,Millenials,27
2013,female,19,748153,2.54,"21,977,401,900",3885,Generation X,27
2013,female,7,398116,1.76,"21,977,401,900",3885,Boomers,27
2013,female,7,612761,1.14,"21,977,401,900",3885,Generation Z,27
2013,male,6,636699,0.94,"21,977,401,900",3885,Generation Z,27
2013,female,0,110144,0.0,"21,977,401,900",3885,Silent,27
2014,male,19,87989,21.59,"22,585,841,200",3965,Silent,27
2014,male,77,415163,18.55,"22,585,841,200",3965,Millenials,27
2014,male,85,586412,14.49,"22,585,841,200",3965,Generation X,27
2014,male,44,308802,14.25,"22,585,841,200",3965,Boomers,27
2014,male,51,635499,8.03,"22,585,841,200",3965,Millenials,27
2014,female,9,114804,7.84,"22,585,841,200",3965,Silent,27
2014,female,33,653215,5.05,"22,585,841,200",3965,Millenials,27
2014,female,24,501438,4.79,"22,585,841,200",3965,Millenials,27
2014,female,27,758979,3.56,"22,585,841,200",3965,Generation X,27
2014,female,11,407576,2.7,"22,585,841,200",3965,Boomers,27
2014,female,4,601023,0.67,"22,585,841,200",3965,Generation Z,27
2014,male,2,625429,0.32,"22,585,841,200",3965,Generation Z,27
1995,male,227,180939,125.46,"4,373,665,146",3224,Boomers,28
1995,male,20,17701,112.99,"4,373,665,146",3224,G.I. Generation,28
1995,male,119,117994,100.85,"4,373,665,146",3224,Silent,28
1995,male,66,95952,68.78,"4,373,665,146",3224,Generation X,28
1995,female,18,50860,35.39,"4,373,665,146",3224,G.I. Generation,28
1995,female,53,178879,29.63,"4,373,665,146",3224,Silent,28
1995,male,29,100625,28.82,"4,373,665,146",3224,Generation X,28
1995,female,41,200427,20.46,"4,373,665,146",3224,Boomers,28
1995,female,9,98531,9.13,"4,373,665,146",3224,Generation X,28
1995,female,7,97494,7.18,"4,373,665,146",3224,Generation X,28
1995,male,5,111035,4.5,"4,373,665,146",3224,Millenials,28
1995,female,0,106214,0.0,"4,373,665,146",3224,Millenials,28
2000,male,19,19265,98.62,"5,685,774,809",4262,G.I. Generation,28
2000,male,136,185960,73.13,"5,685,774,809",4262,Boomers,28
2000,male,66,118085,55.89,"5,685,774,809",4262,Silent,28
2000,male,38,97425,39.0,"5,685,774,809",4262,Generation X,28
2000,male,30,103020,29.12,"5,685,774,809",4262,Generation X,28
2000,female,38,173775,21.87,"5,685,774,809",4262,Silent,28
2000,female,10,57680,17.34,"5,685,774,809",4262,G.I. Generation,28
2000,female,11,95540,11.51,"5,685,774,809",4262,Generation X,28
2000,female,22,202765,10.85,"5,685,774,809",4262,Boomers,28
2000,female,6,97165,6.18,"5,685,774,809",4262,Generation X,28
2000,female,1,88530,1.13,"5,685,774,809",4262,Millenials,28
2000,male,0,94965,0.0,"5,685,774,809",4262,Millenials,28
2005,male,97,181315,53.5,"14,006,088,297",10870,Boomers,28
2005,male,13,24740,52.55,"14,006,088,297",10870,Silent,28
2005,male,50,116665,42.86,"14,006,088,297",10870,Silent,28
2005,male,32,97650,32.77,"14,006,088,297",10870,Generation X,28
2005,male,27,103575,26.07,"14,006,088,297",10870,Millenials,28
2005,female,15,67375,22.26,"14,006,088,297",10870,Silent,28
2005,female,18,170115,10.58,"14,006,088,297",10870,Silent,28
2005,female,12,195835,6.13,"14,006,088,297",10870,Boomers,28
2005,female,5,97515,5.13,"14,006,088,297",10870,Millenials,28
2005,female,3,93980,3.19,"14,006,088,297",10870,Generation X,28
2005,male,1,71890,1.39,"14,006,088,297",10870,Millenials,28
2005,female,0,67840,0.0,"14,006,088,297",10870,Millenials,28
2010,male,18,28755,62.6,"19,490,936,349",15540,Silent,28
2010,male,54,120465,44.83,"19,490,936,349",15540,Silent,28
2010,male,61,179395,34.0,"19,490,936,349",15540,Generation X,28
2010,male,28,96230,29.1,"19,490,936,349",15540,Generation X,28
2010,male,20,91065,21.96,"19,490,936,349",15540,Millenials,28
2010,female,12,75665,15.86,"19,490,936,349",15540,Silent,28
2010,female,14,172395,8.12,"19,490,936,349",15540,Silent,28
2010,female,5,91330,5.47,"19,490,936,349",15540,Generation X,28
2010,female,9,187560,4.8,"19,490,936,349",15540,Generation X,28
2010,female,2,85755,2.33,"19,490,936,349",15540,Millenials,28
2010,female,0,61030,0.0,"19,490,936,349",15540,Generation Z,28
2010,male,0,64580,0.0,"19,490,936,349",15540,Generation Z,28
2011,male,21,29683,70.75,"23,170,239,901",18545,Silent,28
2011,male,57,121737,46.82,"23,170,239,901",18545,Boomers,28
2011,male,58,178933,32.41,"23,170,239,901",18545,Generation X,28
2011,male,23,95987,23.96,"23,170,239,901",18545,Millenials,28
2011,male,19,87167,21.8,"23,170,239,901",18545,Millenials,28
2011,female,12,77543,15.48,"23,170,239,901",18545,Silent,28
2011,female,15,185535,8.08,"23,170,239,901",18545,Generation X,28
2011,female,9,172988,5.2,"23,170,239,901",18545,Boomers,28
2011,female,3,82075,3.66,"23,170,239,901",18545,Millenials,28
2011,female,1,90940,1.1,"23,170,239,901",18545,Millenials,28
2011,female,0,61510,0.0,"23,170,239,901",18545,Generation Z,28
2011,male,0,65329,0.0,"23,170,239,901",18545,Generation Z,28
2012,male,20,30891,64.74,"23,043,864,510",18411,Silent,28
2012,male,59,122960,47.98,"23,043,864,510",18411,Boomers,28
2012,male,65,179456,36.22,"23,043,864,510",18411,Generation X,28
2012,male,30,96938,30.95,"23,043,864,510",18411,Millenials,28
2012,female,18,80117,22.47,"23,043,864,510",18411,Silent,28
2012,male,14,83194,16.83,"23,043,864,510",18411,Millenials,28
2012,female,17,172977,9.83,"23,043,864,510",18411,Boomers,28
2012,female,7,184354,3.8,"23,043,864,510",18411,Generation X,28
2012,female,3,91727,3.27,"23,043,864,510",18411,Millenials,28
2012,male,2,67323,2.97,"23,043,864,510",18411,Generation Z,28
2012,female,2,78364,2.55,"23,043,864,510",18411,Millenials,28
2012,female,0,63330,0.0,"23,043,864,510",18411,Generation Z,28
2013,male,23,32101,71.65,"25,137,153,149",20221,Silent,28
2013,male,58,123698,46.89,"25,137,153,149",20221,Boomers,28
2013,male,52,178072,29.2,"25,137,153,149",20221,Generation X,28
2013,male,22,96869,22.71,"25,137,153,149",20221,Millenials,28
2013,female,18,82614,21.79,"25,137,153,149",20221,Silent,28
2013,male,15,78163,19.19,"25,137,153,149",20221,Millenials,28
2013,female,13,181855,7.15,"25,137,153,149",20221,Generation X,28
2013,female,12,172334,6.96,"25,137,153,149",20221,Boomers,28
2013,female,2,73430,2.72,"25,137,153,149",20221,Millenials,28
2013,female,2,91438,2.19,"25,137,153,149",20221,Millenials,28
2013,male,1,68210,1.47,"25,137,153,149",20221,Generation Z,28
2013,female,0,64312,0.0,"25,137,153,149",20221,Generation Z,28
2014,male,26,33259,78.17,"26,224,622,451",21117,Silent,28
2014,male,50,124940,40.02,"26,224,622,451",21117,Boomers,28
2014,male,39,97957,39.81,"26,224,622,451",21117,Millenials,28
2014,male,57,177676,32.08,"26,224,622,451",21117,Generation X,28
2014,male,19,73521,25.84,"26,224,622,451",21117,Millenials,28
2014,female,13,84886,15.31,"26,224,622,451",21117,Silent,28
2014,female,16,180093,8.88,"26,224,622,451",21117,Generation X,28
2014,female,8,92159,8.68,"26,224,622,451",21117,Millenials,28
2014,female,10,172116,5.81,"26,224,622,451",21117,Boomers,28
2014,male,2,69999,2.86,"26,224,622,451",21117,Generation Z,28
2014,female,1,69127,1.45,"26,224,622,451",21117,Millenials,28
2014,female,0,66119,0.0,"26,224,622,451",21117,Generation Z,28
2005,male,1,3878,25.79,"3,006,725,015",4104,Silent,29
2005,male,9,103347,8.71,"3,006,725,015",4104,Boomers,29
2005,female,3,61361,4.89,"3,006,725,015",4104,Generation X,29
2005,male,3,63965,4.69,"3,006,725,015",4104,Generation X,29
2005,female,2,75687,2.64,"3,006,725,015",4104,Millenials,29
2005,male,1,38247,2.61,"3,006,725,015",4104,Silent,29
2005,male,2,79981,2.5,"3,006,725,015",4104,Millenials,29
2005,female,1,100199,1.0,"3,006,725,015",4104,Boomers,29
2005,female,0,78078,0.0,"3,006,725,015",4104,Millenials,29
2005,female,0,39444,0.0,"3,006,725,015",4104,Silent,29
2005,female,0,4819,0.0,"3,006,725,015",4104,Silent,29
2005,male,0,83601,0.0,"3,006,725,015",4104,Millenials,29
2011,male,3,4903,61.19,"3,774,530,616",4862,Silent,29
2011,male,10,73871,13.54,"3,774,530,616",4862,Millenials,29
2011,male,10,106561,9.38,"3,774,530,616",4862,Generation X,29
2011,male,3,46624,6.43,"3,774,530,616",4862,Boomers,29
2011,male,4,80648,4.96,"3,774,530,616",4862,Millenials,29
2011,female,2,48171,4.15,"3,774,530,616",4862,Boomers,29
2011,female,3,76080,3.94,"3,774,530,616",4862,Millenials,29
2011,female,2,102547,1.95,"3,774,530,616",4862,Generation X,29
2011,female,1,70077,1.43,"3,774,530,616",4862,Millenials,29
2011,female,0,77394,0.0,"3,774,530,616",4862,Generation Z,29
2011,female,0,6455,0.0,"3,774,530,616",4862,Silent,29
2011,male,0,82994,0.0,"3,774,530,616",4862,Generation Z,29
2012,male,2,5168,38.7,"3,972,012,571",5073,Silent,29
2012,female,1,6862,14.57,"3,972,012,571",5073,Silent,29
2012,male,7,80061,8.74,"3,972,012,571",5073,Millenials,29
2012,male,5,74059,6.75,"3,972,012,571",5073,Millenials,29
2012,male,6,107270,5.59,"3,972,012,571",5073,Generation X,29
2012,female,4,75501,5.3,"3,972,012,571",5073,Millenials,29
2012,male,2,48382,4.13,"3,972,012,571",5073,Boomers,29
2012,female,2,50218,3.98,"3,972,012,571",5073,Boomers,29
2012,female,2,70215,2.85,"3,972,012,571",5073,Millenials,29
2012,female,1,103358,0.97,"3,972,012,571",5073,Generation X,29
2012,female,0,78081,0.0,"3,972,012,571",5073,Generation Z,29
2012,male,0,83764,0.0,"3,972,012,571",5073,Generation Z,29
1990,male,77,85500,90.06,"141,517,648,888",30271,G.I. Generation,30
1990,male,483,728500,66.3,"141,517,648,888",30271,Silent,30
1990,male,250,389800,64.14,"141,517,648,888",30271,Boomers,30
1990,male,210,391100,53.69,"141,517,648,888",30271,G.I. Generation,30
1990,male,169,332100,50.89,"141,517,648,888",30271,Generation X,30
1990,female,92,502700,18.3,"141,517,648,888",30271,G.I. Generation,30
1990,female,124,706200,17.56,"141,517,648,888",30271,Silent,30
1990,female,48,372600,12.88,"141,517,648,888",30271,Boomers,30
1990,female,35,318800,10.98,"141,517,648,888",30271,Generation X,30
1990,female,20,195600,10.22,"141,517,648,888",30271,G.I. Generation,30
1990,male,4,333400,1.2,"141,517,648,888",30271,Generation X,30
1990,female,0,318800,0.0,"141,517,648,888",30271,Generation X,30
1995,male,489,778700,62.8,"134,199,346,405",28068,Boomers,30
1995,male,49,89200,54.93,"134,199,346,405",28068,G.I. Generation,30
1995,male,226,424900,53.19,"134,199,346,405",28068,Silent,30
1995,male,194,374600,51.79,"134,199,346,405",28068,Generation X,30
1995,male,118,322700,36.57,"134,199,346,405",28068,Generation X,30
1995,female,138,754600,18.29,"134,199,346,405",28068,Boomers,30
1995,female,76,516300,14.72,"134,199,346,405",28068,Silent,30
1995,female,48,358900,13.37,"134,199,346,405",28068,Generation X,30
1995,female,20,206800,9.67,"134,199,346,405",28068,G.I. Generation,30
1995,female,26,308900,8.42,"134,199,346,405",28068,Generation X,30
1995,male,4,330200,1.21,"134,199,346,405",28068,Millenials,30
1995,female,0,315500,0.0,"134,199,346,405",28068,Millenials,30
2000,male,402,806796,49.83,"125,539,893,127",25716,Boomers,30
2000,male,156,335796,46.46,"125,539,893,127",25716,Generation X,30
2000,male,44,104437,42.13,"125,539,893,127",25716,G.I. Generation,30
2000,male,166,462422,35.9,"125,539,893,127",25716,Silent,30
2000,male,105,337152,31.14,"125,539,893,127",25716,Generation X,30
2000,female,84,529071,15.88,"125,539,893,127",25716,Silent,30
2000,female,122,785167,15.54,"125,539,893,127",25716,Boomers,30
2000,female,41,321757,12.74,"125,539,893,127",25716,Generation X,30
2000,female,26,322489,8.06,"125,539,893,127",25716,Generation X,30
2000,female,17,231463,7.34,"125,539,893,127",25716,G.I. Generation,30
2000,female,2,315989,0.63,"125,539,893,127",25716,Millenials,30
2000,male,0,329281,0.0,"125,539,893,127",25716,Millenials,30
2005,male,64,129632,49.37,"204,436,015,421",41202,Silent,30
2005,male,299,761907,39.24,"204,436,015,421",41202,Boomers,30
2005,male,194,550032,35.27,"204,436,015,421",41202,Silent,30
2005,male,99,326851,30.29,"204,436,015,421",41202,Generation X,30
2005,male,68,333948,20.36,"204,436,015,421",41202,Millenials,30
2005,female,109,745397,14.62,"204,436,015,421",41202,Boomers,30
2005,female,74,599482,12.34,"204,436,015,421",41202,Silent,30
2005,female,33,319226,10.34,"204,436,015,421",41202,Millenials,30
2005,female,32,311835,10.26,"204,436,015,421",41202,Generation X,30
2005,female,20,257062,7.78,"204,436,015,421",41202,Silent,30
2005,female,2,307005,0.65,"204,436,015,421",41202,Millenials,30
2005,male,0,319407,0.0,"204,436,015,421",41202,Millenials,30
2010,male,119,351262,33.88,"247,799,815,768",48939,Generation X,30
2010,male,52,153947,33.78,"247,799,815,768",48939,Silent,30
2010,male,241,719196,33.51,"247,799,815,768",48939,Generation X,30
2010,male,200,616801,32.43,"247,799,815,768",48939,Silent,30
2010,male,105,336807,31.18,"247,799,815,768",48939,Millenials,30
2010,female,37,332711,11.12,"247,799,815,768",48939,Generation X,30
2010,female,77,701523,10.98,"247,799,815,768",48939,Generation X,30
2010,female,69,663064,10.41,"247,799,815,768",48939,Silent,30
2010,female,30,322681,9.3,"247,799,815,768",48939,Millenials,30
2010,female,23,277369,8.29,"247,799,815,768",48939,Silent,30
2010,male,1,300513,0.33,"247,799,815,768",48939,Generation Z,30
2010,female,0,287620,0.0,"247,799,815,768",48939,Generation Z,30
2011,male,64,158719,40.32,"273,674,236,773",53809,Silent,30
2011,male,259,715014,36.22,"273,674,236,773",53809,Generation X,30
2011,male,191,628483,30.39,"273,674,236,773",53809,Boomers,30
2011,male,105,352092,29.82,"273,674,236,773",53809,Millenials,30
2011,male,89,337265,26.39,"273,674,236,773",53809,Millenials,30
2011,female,73,674645,10.82,"273,674,236,773",53809,Boomers,30
2011,female,67,696397,9.62,"273,674,236,773",53809,Generation X,30
2011,female,27,322992,8.36,"273,674,236,773",53809,Millenials,30
2011,female,26,333422,7.8,"273,674,236,773",53809,Millenials,30
2011,female,9,280924,3.2,"273,674,236,773",53809,Silent,30
2011,male,2,299347,0.67,"273,674,236,773",53809,Generation Z,30
2011,female,0,286685,0.0,"273,674,236,773",53809,Generation Z,30
2012,male,235,711920,33.01,"256,706,466,091",50232,Generation X,30
2012,male,195,639345,30.5,"256,706,466,091",50232,Boomers,30
2012,male,49,163645,29.94,"256,706,466,091",50232,Silent,30
2012,male,91,352467,25.82,"256,706,466,091",50232,Millenials,30
2012,male,85,337342,25.2,"256,706,466,091",50232,Millenials,30
2012,female,87,685183,12.7,"256,706,466,091",50232,Boomers,30
2012,female,32,323218,9.9,"256,706,466,091",50232,Millenials,30
2012,female,65,692612,9.38,"256,706,466,091",50232,Generation X,30
2012,female,27,333404,8.1,"256,706,466,091",50232,Millenials,30
2012,female,7,284657,2.46,"256,706,466,091",50232,Silent,30
2012,female,0,286874,0.0,"256,706,466,091",50232,Generation Z,30
2012,male,0,299783,0.0,"256,706,466,091",50232,Generation Z,30
2013,male,131,353828,37.02,"269,980,111,643",52572,Millenials,30
2013,male,216,647538,33.36,"269,980,111,643",52572,Boomers,30
2013,male,56,169485,33.04,"269,980,111,643",52572,Silent,30
